시군구,번지,단지명,전용면적(㎡),계약년월,거래금액,층,건축년도,도로명,전용평,전용평당,공급평당,위도,경도
인천광역시 중구 중산동,1871-1,e편한세상영종국제도시센텀베뉴,98.0214,202506,60000,11,2023,하늘달빛로 139,29.65,2023.61,1517.71,,
인천광역시 중구 신흥동3가,7-235,신흥아이파크,59.904,202506,20000,2,2002,인항로 30,18.12,1103.75,827.81,37.45631182,126.6333395
인천광역시 중구 중산동,1881-2,스카이시티자이,91.4513,202506,43500,2,2018,하늘별빛로 111,27.66,1572.67,1179.5,37.49119145,126.5588753
인천광역시 중구 중산동,1881-2,스카이시티자이,91.4513,202506,43500,2,2018,하늘별빛로 111,27.66,1572.67,1179.5,37.49119145,126.5588753
인천광역시 중구 운남동,1680-2,e편한세상영종하늘도시,84.8885,202506,47500,19,2018,숲쟁이로 12,25.68,1849.69,1387.27,,
인천광역시 중구 운서동,Jun-88,영종주공스카이빌10단지,59.64,202506,23600,10,2001,흰바위로 34,18.04,1308.2,981.15,37.49112942,126.4889713
인천광역시 중구 중산동,1879-1,영종하늘도시KCC스위첸,84.774,202506,45000,1,2019,은하수로 380,25.64,1755.07,1316.3,,
인천광역시 중구 중산동,1888-1,호반써밋스카이센트럴,74.585,202506,43000,22,2022,두미포로 113,22.56,1906.03,1429.52,37.49517659,126.567492
인천광역시 중구 중산동,1871-1,e편한세상영종국제도시센텀베뉴,84.9819,202506,50500,16,2023,하늘달빛로 139,25.71,1964.22,1473.16,,
인천광역시 중구 항동7가,27-107,라이프비취3차,84.76,202506,17500,3,1990,축항대로86번길 47,25.64,682.53,511.9,,
인천광역시 중구 항동7가,27-107,라이프비취3차,84.76,202506,17500,3,1990,축항대로86번길 47,25.64,682.53,511.9,,
인천광역시 중구 항동7가,27-107,라이프비취3차,84.76,202506,17500,3,1990,축항대로86번길 47,25.64,682.53,511.9,,
인천광역시 중구 항동7가,27-107,라이프비취3차,84.76,202506,17500,3,1990,축항대로86번길 47,25.64,682.53,511.9,,
인천광역시 중구 항동7가,27-107,라이프비취3차,84.76,202506,17500,3,1990,축항대로86번길 47,25.64,682.53,511.9,,
인천광역시 중구 항동7가,27-107,라이프비취3차,84.76,202506,17500,3,1990,축항대로86번길 47,25.64,682.53,511.9,,
인천광역시 중구 신흥동3가,7-235,신흥아이파크,84.966,202506,23000,4,2002,인항로 30,25.7,894.94,671.21,37.45631182,126.6333395
인천광역시 중구 중산동,1887-2,영종힐스테이트,83.011,202506,41700,26,2012,하늘별빛로 66,25.11,1660.69,1245.52,37.49058894,126.5657351
인천광역시 중구 신흥동3가,07월 09일,한별프라이빌,84.8018,202506,24000,13,2004,인중로63번길 28,25.65,935.67,701.75,37.46342519,126.6345902
인천광역시 중구 신흥동3가,7-235,신흥아이파크,84.966,202506,26500,16,2002,인항로 30,25.7,1031.13,773.35,37.45631182,126.6333395
인천광역시 중구 신흥동3가,7-235,신흥아이파크,59.904,202506,18000,12,2002,인항로 30,18.12,993.38,745.03,37.45631182,126.6333395
인천광역시 중구 운남동,1598-1,운서SKVIEWskycityⅡ,84.9126,202506,40000,13,2022,흰바위로 249,25.69,1557.03,1167.77,,
인천광역시 중구 운남동,1766-2,영종국제도시화성파크드림2차,64.3367,202506,35000,13,2022,은하수로 436,19.46,1798.56,1348.92,37.48700892,126.5487546
인천광역시 중구 운서동,Jun-88,영종주공스카이빌10단지,51.74,202506,20900,6,2001,흰바위로 34,15.65,1335.46,1001.6,37.49112942,126.4889713
인천광역시 중구 운서동,Feb-45,풍림아이원1단지,120.33,202506,36000,3,2002,신도시북로43번길 11,36.4,989.01,741.76,37.49866574,126.4841213
인천광역시 중구 중산동,1881-2,스카이시티자이,91.8393,202506,50400,22,2018,하늘별빛로 111,27.78,1814.25,1360.69,37.49119145,126.5588753
인천광역시 중구 중산동,1887-4,e편한세상영종국제도시오션하임,74.983,202506,40000,8,2018,두미포로 112,22.68,1763.67,1322.75,,
인천광역시 중구 중산동,1872-1,영종신명스카이뷰주얼리,57.016,202506,27600,23,2013,하늘달빛로 95,17.25,1600.0,1200.0,37.48617584,126.5569591
인천광역시 중구 운남동,1779,영종센트럴푸르지오자이,84.7955,202506,46000,6,2019,은하수로 412,25.65,1793.37,1345.03,,
인천광역시 중구 운서동,Jan-48,풍림아이원2단지1차,59.9919,202506,18500,4,2002,영종대로27번길 40,18.15,1019.28,764.46,37.49590288,126.4830934
인천광역시 중구 중산동,1881-1,하늘도시우미린1단지,59.55,202506,30000,21,2012,은하수로 351,18.01,1665.74,1249.31,37.4928492,126.5563651
