시군구,번지,단지명,전용면적(㎡),계약년월,거래금액,층,건축년도,도로명,전용평,전용평당,공급평당,위도,경도
부산광역시 수영구 민락동,108-1,센텀비치푸르지오,84.88,202506.0,55500.0,22.0,2003.0,광안해변로 418,25.68,2161.21,1620.91,35.1599861941994,129.131517870961
부산광역시 수영구 민락동,774,센텀비스타동원2차,84.9414,202506.0,80000.0,20.0,2017.0,무학로63번길 142,25.69,3114.05,2335.54,35.1674750533115,129.118971576322
부산광역시 수영구 민락동,773,e편한세상광안비치,84.988,202506.0,63000.0,16.0,2016.0,민락수변로7번길 60,25.71,2450.41,1837.81,35.1555179926384,129.126522212849
부산광역시 수영구 민락동,765,부산더샵센텀포레,84.8954,202506.0,75500.0,4.0,2014.0,수영로 776,25.68,2940.03,2205.02,35.1665131584013,129.12203899217
부산광역시 금정구 장전동,205-2,우남이채롬,84.976,202506.0,34500.0,6.0,2005.0,금정로 161,25.71,1341.89,1006.42,35.2393541316324,129.087644301466
부산광역시 동래구 명륜동,782,명륜2차아이파크1단지,84.9708,202506.0,59900.0,23.0,2015.0,시실로 49,25.7,2330.74,1748.06,35.216426578493,129.08725318541
부산광역시 해운대구 재송동,1197,더샵센텀파크2차,84.6389,202506.0,97000.0,33.0,2005.0,센텀중앙로 142,25.6,3789.06,2841.8,35.1795016077605,129.123276453416
부산광역시 해운대구 재송동,1200,더샵센텀파크1차,84.6389,202506.0,108500.0,26.0,2005.0,센텀중앙로 145,25.6,4238.28,3178.71,35.1767570378219,129.123591937256
부산광역시 해운대구 재송동,939-2,센텀이편한세상,84.842,202506.0,58000.0,7.0,2006.0,해운대로76번길 55,25.66,2260.33,1695.25,35.1894075654125,129.117781339516
부산광역시 해운대구 재송동,1196,더샵센텀스타,109.14,202506.0,85000.0,35.0,2008.0,센텀동로 123,33.01,2574.98,1931.24,35.1773956856851,129.124998931426
부산광역시 해운대구 재송동,1042-2,현대(1042-2),82.65,202506.0,24000.0,10.0,1995.0,해운대로81번길 137,25.0,960.0,720.0,35.1916798251207,129.127631653895
부산광역시 해운대구 재송동,273-3,센텀재송빌,59.13,202506.0,6600.0,6.0,1991.0,재반로63번길 17,17.89,368.92,276.69,35.1842933281575,129.125466240301
부산광역시 남구 용호동,176-30,엘지메트로시티2,84.98,202506.0,55800.0,7.0,2002.0,분포로 111,25.71,2170.36,1627.77,35.126905677454,129.109566403886
부산광역시 남구 용호동,176-30,엘지메트로시티3,84.98,202506.0,49000.0,21.0,2002.0,분포로 111,25.71,1905.87,1429.4,35.126905677454,129.109566403886
부산광역시 동래구 명륜동,782,명륜2차아이파크1단지,84.9708,202506.0,61000.0,24.0,2015.0,시실로 49,25.7,2373.54,1780.16,35.216426578493,129.08725318541
부산광역시 동래구 명륜동,756-1,동래센트럴파크하이츠2차,131.7788,202506.0,82000.0,26.0,2010.0,문화로 33,39.86,2057.2,1542.9,35.2110693558213,129.086645725455
부산광역시 기장군 일광읍 삼성리,794,일광한신더휴센트럴포레1단지,59.8167,202506.0,34600.0,11.0,2020.0,해빛1로 62,18.09,1912.66,1434.5,35.2612231149422,129.222864629914
부산광역시 기장군 일광읍 삼성리,773,e편한세상일광,79.9871,202506.0,48500.0,25.0,2020.0,해빛2로 21,24.2,2004.13,1503.1,35.2690584434882,129.226184066487
부산광역시 동래구 수안동,10-1,수안,50.58,202506.0,19000.0,1.0,1976.0,명륜로45번길 31,15.3,1241.83,931.37,35.1985019584767,129.082356959043
부산광역시 강서구 명지동,3400,부산명지중흥S-클래스프라디움,59.9911,202506.0,36500.0,11.0,2016.0,명지국제7로 133,18.15,2011.02,1508.26,35.0964045540988,128.916710287675
부산광역시 금정구 구서동,1078,구서역두산위브포세이돈,74.9395,202506.0,42000.0,9.0,2020.0,금정로233번길 63,22.67,1852.67,1389.5,35.24751696,129.0905532
부산광역시 수영구 수영동,541,현대,84.37,202506.0,82300.0,2.0,1988.0,수영로741번길 20,25.52,3224.92,2418.69,35.1673047822004,129.122786494183
부산광역시 수영구 수영동,432-1,수영협성르네상스타운,59.9973,202506.0,52800.0,18.0,2004.0,수영로741번길 46,18.15,2909.09,2181.82,35.1711046086256,129.120999627385
부산광역시 동래구 낙민동,326,포레나동래,84.6439,202506.0,61500.0,47.0,2019.0,온천천로339번길 51,25.6,2402.34,1801.76,35.196597853658,129.090761438022
부산광역시 금정구 구서동,1070,구서SKVIEW2단지,74.8487,202506.0,42500.0,3.0,2016.0,금샘로245번길 11,22.64,1877.21,1407.91,35.2448112065538,129.084639194122
부산광역시 금정구 구서동,1059,구서동쌍용예가2단지,84.9998,202506.0,62500.0,16.0,2010.0,금샘로 262,25.71,2430.96,1823.22,35.2456938623528,129.08585826103
부산광역시 동래구 안락동,472-57,안락SKVIEW,59.813,202506.0,31000.0,11.0,1999.0,충렬대로 487,18.09,1713.65,1285.24,35.1948135944524,129.111846754195
부산광역시 동래구 안락동,472-57,안락SKVIEW,59.91,202506.0,28500.0,18.0,1999.0,충렬대로 487,18.12,1572.85,1179.64,35.1948135944524,129.111846754195
부산광역시 동래구 안락동,1240,안락뜨란채1단지,74.65,202506.0,37400.0,11.0,2005.0,연안로 71,22.58,1656.33,1242.25,35.194764418105,129.107600332947
부산광역시 금정구 구서동,1049,구서동롯데캐슬골드2단지(1049),84.98,202506.0,46000.0,4.0,2006.0,금강로 503,25.71,1789.19,1341.89,35.2526906391923,129.086494892033
부산광역시 금정구 구서동,1049,구서동롯데캐슬골드2단지(1049),133.57,202506.0,64000.0,13.0,2006.0,금강로 503,40.4,1584.16,1188.12,35.2526906391923,129.086494892033
부산광역시 해운대구 우동,1488,대우월드마크센텀,117.42,202506.0,170000.0,28.0,2010.0,센텀동로 25,35.52,4786.04,3589.53,35.1719091709265,129.131436572074
부산광역시 해운대구 우동,1527,해운대자이1단지,84.5368,202506.0,94500.0,15.0,2013.0,해운대로 435,25.57,3695.74,2771.8,35.1649470018111,129.14296529945
부산광역시 해운대구 우동,1527,해운대자이1단지,84.5368,202506.0,99000.0,24.0,2013.0,해운대로 435,25.57,3871.72,2903.79,35.1649470018111,129.14296529945
부산광역시 해운대구 우동,1536,해운대자이2차1단지,59.8144,202506.0,73000.0,10.0,2018.0,해운대로469번길 110,18.09,4035.38,3026.54,35.1683485565665,129.142766503431
부산광역시 해운대구 우동,1405-1,마린시티자이,84.9816,202506.0,135000.0,27.0,2019.0,마린시티1로 9,25.71,5250.88,3938.16,35.1590105586735,129.143314832388
부산광역시 해운대구 우동,1562,해운대센트럴푸르지오,84.5444,202506.0,106000.0,47.0,2023.0,해운대로 650,25.57,4145.48,3109.11,35.1646347674204,129.161318999574
부산광역시 해운대구 우동,974,경동,84.95,202506.0,61000.0,6.0,1995.0,해운대해변로 85,25.7,2373.54,1780.16,35.1618278396226,129.142635887201
부산광역시 해운대구 우동,1388-4,대우마리나1,84.2249,202506.0,103000.0,7.0,1991.0,해운대해변로 117,25.48,4042.39,3031.79,35.1596895747603,129.145360476605
부산광역시 해운대구 우동,977,대우마리나3,59.81,202506.0,57800.0,1.0,1994.0,해운대해변로 115,18.09,3195.14,2396.36,35.1620496306781,129.145118731208
부산광역시 해운대구 우동,1008-5,동부올림픽타운,59.8,202506.0,62500.0,15.0,1999.0,해운대로 428,18.09,3454.95,2591.21,35.1668836722389,129.139840566086
부산광역시 해운대구 우동,1104-1,삼호가든맨션,63.0,202506.0,72500.0,9.0,1985.0,해운대로349번길 24,19.06,3803.78,2852.84,35.1749283317367,129.139725587321
부산광역시 남구 용호동,181-1,현대비치,59.62,202506.0,27500.0,9.0,1997.0,용호로42번길 14,18.04,1524.39,1143.29,35.12695487974,129.108422424688
부산광역시 사상구 모라동,1362,우신모라,59.99,202506.0,10000.0,1.0,1992.0,백양대로 880,18.15,550.96,413.22,35.1839281,128.991964
부산광역시 부산진구 개금동,618-2,개금아이파크,59.76,202506.0,23000.0,16.0,2002.0,복지로 70,18.08,1272.12,954.09,35.1474573442981,129.019633646689
부산광역시 부산진구 개금동,618-2,개금아이파크,74.59,202506.0,26300.0,15.0,2002.0,복지로 70,22.56,1165.78,874.34,35.1474573442981,129.019633646689
부산광역시 부산진구 개금동,566-51,대동,59.8,202506.0,12700.0,1.0,1999.0,진사로89번길 73,18.09,702.05,526.54,35.1430906580759,129.020955598837
부산광역시 부산진구 개금동,878,이진젠시티개금,73.8427,202506.0,55000.0,26.0,2023.0,가야대로 497,22.34,2461.95,1846.46,35.1536845951425,129.02625480982
부산광역시 해운대구 중동,1818,해운대힐스테이트위브,105.8829,202506.0,81500.0,35.0,2015.0,좌동순환로433번길 30,32.03,2544.49,1908.37,35.1608372044455,129.177769874947
부산광역시 해운대구 중동,1829,엘시티,161.9826,202506.0,280000.0,28.0,2019.0,달맞이길 30,49.0,5714.29,4285.72,35.1613327099223,129.168013841974
부산광역시 기장군 기장읍 내리,776,동부산동원로얄듀크,84.42,202506.0,29000.0,6.0,2009.0,기장대로 67,25.54,1135.47,851.6,35.2039681340365,129.205777133518
부산광역시 기장군 정관읍 방곡리,385,서희스타힐스,84.73,202506.0,23200.0,12.0,2011.0,방곡3로 11,25.63,905.19,678.89,35.32637849695,129.188621802049
부산광역시 부산진구 가야동,700,가야롯데캐슬골드아너,84.9683,202506.0,79000.0,29.0,2022.0,가야대로 538,25.7,3073.93,2305.45,35.1532102220527,129.030537782842
부산광역시 부산진구 가야동,700,가야롯데캐슬골드아너,59.9227,202506.0,57600.0,27.0,2022.0,가야대로 538,18.13,3177.05,2382.79,35.1532102220527,129.030537782842
부산광역시 영도구 동삼동,1189,롯데캐슬블루오션,59.96,202506.0,28000.0,15.0,2017.0,절영로 524,18.14,1543.55,1157.66,35.0728453246056,129.073711492582
부산광역시 영도구 동삼동,1191,비룡벨로스텔라,53.0435,202506.0,13500.0,5.0,2019.0,중리북로21번길 10,16.05,841.12,630.84,35.0716228967354,129.066676090477
부산광역시 영도구 동삼동,1180,부산오션시티푸르지오,84.8011,202506.0,39000.0,16.0,2022.0,동삼오션로 30,25.65,1520.47,1140.35,35.0685254126271,129.084094589982
부산광역시 영도구 동삼동,1203,오션라이프에일린의뜰2단지,101.9992,202506.0,59800.0,3.0,2024.0,태종로 675,30.85,1938.41,1453.81,35.0727060892464,129.075923301566
부산광역시 영도구 동삼동,510-37,동삼절영3,41.85,202506.0,7300.0,2.0,1997.0,와치로 287,12.66,576.62,432.46,35.0743175404728,129.071747021031
부산광역시 북구 금곡동,832,동원역삼정그린코아,59.6329,202506.0,24000.0,9.0,2014.0,효열로 135,18.04,1330.38,997.78,35.2580364464243,129.014187207907
부산광역시 북구 금곡동,1885,화명리버빌2차,59.89,202506.0,24500.0,9.0,2003.0,화명신도시로 244,18.12,1352.1,1014.07,35.2461885230218,129.011659906096
부산광역시 북구 금곡동,1885,화명리버빌2차,59.79,202506.0,24500.0,11.0,2003.0,화명신도시로 244,18.09,1354.34,1015.76,35.2461885230218,129.011659906096
부산광역시 남구 용호동,980,데시앙해링턴플레이스파크시티,84.9932,202506.0,58800.0,32.0,2023.0,용주로 36,25.71,2287.05,1715.29,35.1126137352917,129.113230004297
부산광역시 해운대구 좌동,1375,경남,134.47,202506.0,54500.0,3.0,1997.0,좌동순환로99번길 22,40.68,1339.72,1004.79,35.1773532230785,129.166883113235
부산광역시 해운대구 좌동,1375,경남,58.804,202506.0,27200.0,10.0,1997.0,좌동순환로99번길 22,17.79,1528.95,1146.71,35.1773532230785,129.166883113235
부산광역시 해운대구 좌동,1333,대우,59.946,202506.0,35000.0,7.0,1996.0,세실로 19,18.13,1930.5,1447.88,35.1673954673428,129.179439891781
부산광역시 해운대구 좌동,1273,대창,101.94,202506.0,53000.0,15.0,1996.0,대천로67번길 7,30.84,1718.55,1288.91,35.1730615860214,129.169276492102
부산광역시 해운대구 좌동,1412,동부,83.6,202506.0,58500.0,19.0,1996.0,세실로 158,25.29,2313.17,1734.88,35.1781816864775,129.178750414799
부산광역시 해운대구 좌동,1398,엘지,59.94,202506.0,30500.0,14.0,1996.0,대천로103번길 61,18.13,1682.29,1261.72,35.1806671446303,129.173865905375
부산광역시 해운대구 좌동,1337,현대,84.41,202506.0,46200.0,16.0,1996.0,양운로37번길 11,25.53,1809.64,1357.23,35.1655331454587,129.178084411953
부산광역시 해운대구 좌동,1310,화목,56.345,202506.0,41800.0,15.0,1996.0,대천로 187,17.04,2453.05,1839.79,35.1714902510447,129.179338824519
부산광역시 해운대구 좌동,1310,화목,56.345,202506.0,41000.0,14.0,1996.0,대천로 187,17.04,2406.1,1804.58,35.1714902510447,129.179338824519
부산광역시 해운대구 좌동,1348,코오롱,59.985,202506.0,32500.0,11.0,1997.0,대천로 35,18.15,1790.63,1342.97,37.60636291,127.0656862
부산광역시 서구 동대신동1가,420,동대신역비스타동원아파트,84.4282,202506.0,53000.0,21.0,2021.0,보수대로154번길 29,25.54,2075.18,1556.38,35.1103728686337,129.022816608344
부산광역시 기장군 정관읍 매학리,723,정관2차동원로얄듀크,59.997,202506.0,26000.0,9.0,2013.0,정관5로 12,18.15,1432.51,1074.38,35.3194888818563,129.174541443359
부산광역시 부산진구 당감동,797,"백양뜨란채,주공아파트(1단지)",59.54,202506.0,13500.0,5.0,1999.0,백양산로53번길 125,18.01,749.58,562.18,35.1711519461034,129.026345604739
부산광역시 부산진구 당감동,516,개금주공3단지,49.94,202506.0,14800.0,2.0,1989.0,백양관문로 10,15.11,979.48,734.61,35.1613968466179,129.032430795113
부산광역시 부산진구 당감동,768-1,백산,51.32,202506.0,9500.0,3.0,1988.0,백양순환로 55,15.52,612.11,459.08,35.1701956107334,129.032642783903
부산광역시 기장군 정관읍 달산리,139,재흥,46.895,202506.0,8000.0,3.0,1990.0,정관로 750-24,14.19,563.78,422.84,35.3220250508306,129.196190733059
부산광역시 사하구 다대동,1548-13,다대푸른,48.51,202506.0,8400.0,15.0,1996.0,다대낙조2길 11,14.67,572.6,429.45,35.0516482081223,128.965077815255
부산광역시 사하구 다대동,1670,다대롯데캐슬블루,84.9669,202506.0,39500.0,21.0,2014.0,다송로 23,25.7,1536.96,1152.72,35.0660759887624,128.982821920306
부산광역시 사하구 다대동,1624,다대동롯데캐슬몰운대,59.9115,202506.0,18000.0,18.0,2007.0,다대낙조2길 100,18.12,993.38,745.04,35.0553797809279,128.964833086021
부산광역시 부산진구 부암동,755,시민공원삼정그린코아더베스트,59.5632,202506.0,40500.0,17.0,2022.0,동평로 176,18.02,2247.5,1685.62,35.1660600067515,129.049834042261
부산광역시 부산진구 부암동,751,협성휴포레시티즌파크,84.9712,202506.0,45400.0,19.0,2020.0,동평로 173,25.7,1766.54,1324.9,35.1663353864209,129.047379332513
부산광역시 부산진구 부암동,63-3,쌍용스윗닷홈스카이,84.83,202506.0,37500.0,5.0,2007.0,시민공원로 11,25.66,1461.42,1096.07,35.1634984252679,129.050697797136
부산광역시 기장군 정관읍 모전리,776,정관동일스위트2차,84.9803,202506.0,26400.0,13.0,2013.0,정관3로 23,25.71,1026.84,770.13,35.3284797639747,129.165298856214
부산광역시 기장군 정관읍 모전리,730,이지더원3차,74.1653,202506.0,28750.0,13.0,2015.0,정관로 350,22.44,1281.19,960.89,35.3358144805332,129.164370151368
부산광역시 기장군 정관읍 모전리,730,이지더원3차,84.97,202506.0,30500.0,13.0,2015.0,정관로 350,25.7,1186.77,890.08,35.3358144805332,129.164370151368
부산광역시 사하구 괴정동,352-34,벽산하이츠타운,56.94,202506.0,9500.0,16.0,1995.0,오작로 104,17.22,551.68,413.76,35.1008676181434,129.003917768296
부산광역시 부산진구 범천동,1652,e편한세상서면더센트럴,84.9976,202506.0,52300.0,21.0,2022.0,신암로 133,25.71,2034.23,1525.67,35.1520548371687,129.049897995425
부산광역시 동래구 안락동,1242,안락뜨란채2단지,74.65,202506.0,41000.0,10.0,2005.0,연안로 74,22.58,1815.77,1361.83,35.1927417818779,129.110161293431
부산광역시 강서구 명지동,3354,명지1차 금강펜테리움 센트럴파크,84.2591,202506.0,45000.0,22.0,2015.0,명지국제5로 59,25.49,1765.4,1324.05,35.1007219205582,128.918669288385
부산광역시 금정구 청룡동,42-1,소암파크,135.88,202506.0,18500.0,4.0,1991.0,남산냇길 106,41.1,450.12,337.59,35.2763999414067,129.088183807031
부산광역시 부산진구 초읍동,349,대림파크빌,163.5593,202506.0,50000.0,4.0,2000.0,성지곡로16번길 11,49.48,1010.51,757.88,35.1844570739486,129.048266941952
부산광역시 부산진구 당감동,123,태화현대2,59.72,202506.0,26800.0,10.0,1996.0,가야대로 635-13,18.07,1483.12,1112.34,35.1561948411934,129.041101811057
부산광역시 기장군 기장읍 청강리,258,씨앤스타빌,49.96,202506.0,9800.0,4.0,2014.0,기장대로 470,15.11,648.58,486.44,35.2371223556054,129.21896208869
부산광역시 해운대구 중동,1479,달맞이우성빌라트,84.92,202506.0,41000.0,7.0,1995.0,달맞이길 239-11,25.69,1595.95,1196.96,35.1622379244233,129.184324509381
부산광역시 사상구 주례동,955-2,주례청구,122.8,202506.0,33500.0,13.0,2002.0,백양대로494번길 38,37.15,901.75,676.31,35.1552456958258,129.001149167372
부산광역시 부산진구 개금동,53,개금주공2,79.07,202506.0,25100.0,9.0,1988.0,백양관문로 7,23.92,1049.33,787.0,35.160050673057,129.030352293763
부산광역시 부산진구 전포동,908,서면아이파크1단지,59.7846,202506.0,53000.0,2.0,2021.0,동성로 50,18.08,2931.42,2198.56,35.1551400379108,129.068740212481
부산광역시 연제구 거제동,1475,쌍용,59.991,202506.0,48000.0,20.0,2002.0,법원북로 13,18.15,2644.63,1983.47,35.1937185677886,129.068928069495
부산광역시 연제구 거제동,1479,거제2차현대홈타운,84.717,202506.0,66500.0,5.0,2002.0,법원북로 16,25.63,2594.62,1945.97,35.1925483818455,129.068128525269
부산광역시 북구 화명동,2288,코오롱하늘채2차,84.935,202506.0,50700.0,13.0,2002.0,화명신도시로 100,25.69,1973.53,1480.15,35.2315659682026,129.012318725109
부산광역시 북구 화명동,1293-1,e편한세상화명힐스,84.98,202506.0,55500.0,16.0,2015.0,화명대로 68,25.71,2158.69,1619.02,35.2341460173073,129.014088301293
부산광역시 서구 암남동,764,송도서린엘마르,59.9026,202506.0,33000.0,6.0,2016.0,송도해변로 21,18.12,1821.19,1365.89,35.0714086040571,129.017415646427
부산광역시 수영구 남천동,556-3,뉴비치,123.19,202506.0,104000.0,4.0,1986.0,광안해변로15번길 68,37.26,2791.2,2093.4,35.1384626993821,129.110007910423
부산광역시 북구 금곡동,97-11,협진태양·조성아파트,67.97,202506.0,15500.0,12.0,1994.0,효열로162번길 39,20.56,753.89,565.42,35.2619607013496,129.018771837451
부산광역시 사상구 모라동,1362,우신모라,59.67,202506.0,15000.0,11.0,1992.0,백양대로 880,18.05,831.02,623.26,35.1839281,128.991964
부산광역시 북구 금곡동,57-1,금곡3단지주공,41.85,202506.0,6000.0,15.0,1994.0,효열로220번길 23,12.66,473.93,355.45,35.2645788964271,129.021859138241
부산광역시 부산진구 양정동,531,양정포레힐즈스위첸,84.9973,202506.0,71500.0,5.0,2024.0,양연로 36,25.71,2781.02,2085.77,35.1723960004205,129.079723130345
부산광역시 해운대구 반여동,1477-1,왕자,65.16,202506.0,41500.0,4.0,1979.0,선수촌로 9,19.71,2105.53,1579.15,35.1943644540504,129.117825281987
부산광역시 해운대구 반여동,1190-1,우방신세계타운,77.67,202506.0,23950.0,3.0,2002.0,삼어로 61,23.5,1019.15,764.36,35.2028494448124,129.116151764366
부산광역시 해운대구 반여동,1291-1460,현대3,84.91,202506.0,18500.0,21.0,1995.0,재반로212번길 67,25.69,720.12,540.09,35.1949007637827,129.133903994221
부산광역시 해운대구 중동,1480-5,그린힐1차,65.37,202506.0,24000.0,4.0,2004.0,달맞이길 221,19.77,1213.96,910.47,35.1604451377388,129.183778489263
부산광역시 동구 초량동,1165-1,부산역유림로미오,16.7953,202506.0,5300.0,15.0,2014.0,중앙대로274번길 7-7,5.08,1043.31,782.48,35.1215041986968,129.044100149973
부산광역시 해운대구 중동,1818,해운대힐스테이트위브,116.5366,202506.0,78200.0,38.0,2015.0,좌동순환로433번길 30,35.25,2218.44,1663.83,35.1608372044455,129.177769874947
부산광역시 연제구 연산동,2397,연제SKVIEWCentral,78.1676,202506.0,56000.0,30.0,2023.0,중앙천로 81-12,23.65,2367.86,1775.9,35.1812283023575,129.078532927441
부산광역시 연제구 연산동,2235-4,선경,134.62,202506.0,40000.0,15.0,1995.0,과정로 74,40.72,982.32,736.74,35.1774031788907,129.109088890896
부산광역시 북구 금곡동,97-10,금곡화목타운,68.12,202506.0,11500.0,13.0,1994.0,효열로220번길 22,20.61,557.98,418.48,35.2619495613495,129.019930267402
부산광역시 사상구 학장동,571-4,학장극동,84.97,202506.0,12500.0,15.0,1994.0,학감대로 109-43,25.7,486.38,364.78,35.1389325373556,128.987569140492
부산광역시 부산진구 부암동,63-3,쌍용스윗닷홈스카이,107.63,202506.0,43500.0,10.0,2007.0,시민공원로 11,32.56,1336.0,1002.0,35.1634984252679,129.050697797136
부산광역시 남구 대연동,1912,대연자이,59.8922,202506.0,58300.0,27.0,2019.0,유엔로 246,18.12,3217.44,2413.08,35.1297154922914,129.101975964378
부산광역시 사하구 당리동,321-1,경성리치W,138.15,202506.0,42200.0,11.0,2005.0,낙동대로 388,41.79,1009.81,757.36,35.1031971092935,128.976162660261
부산광역시 사하구 신평동,668,신평삼한사랑채,84.9735,202506.0,28000.0,18.0,2016.0,신산북로 5,25.7,1089.49,817.12,35.0928690533026,128.966178084918
부산광역시 북구 만덕동,774,럭키,84.28,202506.0,16000.0,14.0,1991.0,덕천로 194,25.49,627.7,470.78,35.2079235626477,129.028112471704
부산광역시 북구 만덕동,962,이편한세상금정산,84.9144,202506.0,44500.0,25.0,2021.0,상학로 36,25.69,1732.19,1299.14,35.2157515534228,129.038054428315
부산광역시 부산진구 양정동,273-1,롯데갤러리움,84.99,202506.0,33000.0,11.0,2006.0,중앙대로969번길 11,25.71,1283.55,962.66,35.1758614952587,129.072833253991
부산광역시 연제구 연산동,1230-22,연산스카이힐,68.5953,202506.0,21900.0,7.0,2019.0,대리로5번길 41,20.75,1055.42,791.57,35.1827721240852,129.083646500267
부산광역시 수영구 민락동,781,e편한세상오션테라스2단지,84.9776,202506.0,70000.0,21.0,2020.0,광안해변로326번길 9,25.71,2722.68,2042.01,35.1561273164777,129.12923207808
부산광역시 수영구 민락동,773,e편한세상광안비치,84.997,202506.0,84000.0,26.0,2016.0,민락수변로7번길 60,25.71,3267.21,2450.41,35.1555179926384,129.126522212849
부산광역시 금정구 장전동,135-7,덕한빌라,84.97,202506.0,18700.0,4.0,2002.0,수림로85번길 39,25.7,727.63,545.72,35.2381999778792,129.083198566023
부산광역시 금정구 장전동,717,벽산블루밍장전디자인시티2단지,84.99,202506.0,42000.0,4.0,2012.0,금강로 225,25.71,1633.61,1225.21,35.2302722053997,129.081911479919
부산광역시 서구 부민동1가,18-8,향원밸리빌,84.73,202506.0,23300.0,9.0,2002.0,대청로 7-1,25.63,909.09,681.82,35.1035095832504,129.020759751357
부산광역시 금정구 부곡동,244-7,대우,59.93,202506.0,37000.0,21.0,1999.0,부산대학로 10,18.13,2040.82,1530.62,35.2330659140749,129.08997847798
부산광역시 남구 우암동,266,이안오션파크W,84.9936,202506.0,41000.0,13.0,2022.0,우암로154번길 25,25.71,1594.71,1196.03,35.1254183364363,129.08026087482
부산광역시 남구 대연동,1912,대연자이,59.8922,202506.0,59000.0,21.0,2019.0,유엔로 246,18.12,3256.07,2442.05,35.1297154922914,129.101975964378
부산광역시 해운대구 재송동,1200,더샵센텀파크1차,84.6389,202506.0,108000.0,40.0,2005.0,센텀중앙로 145,25.6,4218.75,3164.06,35.1767570378219,129.123591937256
부산광역시 해운대구 재송동,1360,센텀천일스카이원,69.8968,202506.0,39000.0,3.0,2020.0,해운대로 265,21.14,1844.84,1383.63,35.1767125728533,129.13184472747
부산광역시 해운대구 재송동,1151-2,남성선파크,70.61,202506.0,12500.0,4.0,1988.0,재송2로 17,21.36,585.21,438.91,35.1926977889963,129.130509296882
부산광역시 해운대구 좌동,1337,현대,59.445,202506.0,35500.0,16.0,1996.0,양운로37번길 11,17.98,1974.42,1480.82,35.1655331454587,129.178084411953
부산광역시 사하구 다대동,120-1,다대포현대,78.3,202506.0,17000.0,7.0,1993.0,다대로 473,23.69,717.6,538.2,35.0614810237866,128.979312755324
부산광역시 사상구 삼락동,418-8,동양한신,72.18,202506.0,20500.0,4.0,1995.0,운산로 25,21.83,939.07,704.3,35.1695341741381,128.980069554123
부산광역시 동래구 사직동,1017,사직쌍용예가,84.965,202506.0,51500.0,14.0,2006.0,사직로 80,25.7,2003.89,1502.92,35.1966279852865,129.057505998382
부산광역시 북구 구포동,1296,구포동원로얄듀크비스타,84.9887,202506.0,43500.0,11.0,2014.0,낙동대로1738번길 10,25.71,1691.95,1268.96,35.2080229910109,128.99883167146
부산광역시 동래구 사직동,1017,사직쌍용예가,84.965,202506.0,51800.0,19.0,2006.0,사직로 80,25.7,2015.56,1511.67,35.1966279852865,129.057505998382
부산광역시 기장군 정관읍 모전리,776,정관동일스위트2차,59.9337,202506.0,17700.0,4.0,2013.0,정관3로 23,18.13,976.28,732.21,35.3284797639747,129.165298856214
부산광역시 동래구 사직동,1020,사직2차쌍용예가,120.427,202506.0,60000.0,9.0,2010.0,쇠미로40번길 55,36.43,1646.99,1235.24,35.1988207023016,129.056656352966
부산광역시 동래구 사직동,1022,사직KCC스위첸1단지,84.9921,202506.0,67900.0,17.0,2016.0,사직북로 64,25.71,2641.0,1980.75,35.2008818394607,129.057074696685
부산광역시 동래구 사직동,1041,사직롯데캐슬더클래식,123.9373,202506.0,178000.0,24.0,2017.0,아시아드대로146번길 1,37.49,4747.93,3560.95,35.1977519331668,129.067500322864
부산광역시 기장군 정관읍 모전리,730,이지더원3차,74.1653,202506.0,27800.0,18.0,2015.0,정관로 350,22.44,1238.86,929.14,35.3358144805332,129.164370151368
부산광역시 동래구 사직동,1055,사직역삼정그린코아더베스트2차,84.71,202506.0,77600.0,13.0,2018.0,사직로 16,25.62,3028.88,2271.66,35.1965758501286,129.063517467923
부산광역시 연제구 연산동,2352,연산더샵,84.7832,202506.0,62500.0,13.0,2019.0,연수로 130,25.65,2436.65,1827.49,35.1734591,129.0845032
부산광역시 남구 대연동,1903,대연SKVIEWHills,84.9639,202506.0,79000.0,24.0,2018.0,수영로 261,25.7,3073.93,2305.45,35.13824171926,129.093430256325
부산광역시 사상구 괘법동,516-3,괘법한신2,59.84,202506.0,22500.0,19.0,1998.0,낙동대로1210번길 33,18.1,1243.09,932.32,35.1679724796601,128.978429393566
부산광역시 남구 대연동,1872,대연롯데캐슬레전드1단지,84.98,202506.0,70900.0,20.0,2018.0,수영로 135,25.71,2757.68,2068.26,35.1351592669846,129.080302708807
부산광역시 사상구 괘법동,984,센트럴스타힐스,59.9926,202506.0,32000.0,39.0,2022.0,사상로223번길 23,18.15,1763.09,1322.32,35.1641703820883,128.981914602925
부산광역시 남구 대연동,1872,대연롯데캐슬레전드1단지,84.95,202506.0,68600.0,6.0,2018.0,수영로 135,25.7,2669.26,2001.94,35.1351592669846,129.080302708807
부산광역시 금정구 구서동,86-52,태진팰리스,68.17,202506.0,35820.0,16.0,2018.0,수림로50번길 176,20.62,1737.15,1302.86,35.2471091410273,129.090335868012
부산광역시 금정구 구서동,1074,구서SKVIEW1단지,84.959,202506.0,59500.0,2.0,2016.0,금샘로246번길 18,25.7,2315.18,1736.38,35.2438418119491,129.085571678272
부산광역시 남구 용호동,980,데시앙해링턴플레이스파크시티,84.7222,202506.0,52000.0,22.0,2023.0,용주로 36,25.63,2028.87,1521.65,35.1126137352917,129.113230004297
