"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-06-01 ~ 2025-07-11"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 부산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"2619","부산광역시 북구 만덕동","216-7","0216","0007","그린코아","75.5700","202506","10","13,050","603","6","개인","개인","1991","덕천로234번길 47","-","중개거래","부산 북구","25.06.27"
"2620","부산광역시 북구 덕천동","814-4","0814","0004","기비골마을","55.7700","202506","10","14,000","-","13","개인","개인","1994","만덕1로104번길 29","-","중개거래","부산 북구","-"
"2621","부산광역시 북구 구포동","1060-188","1060","0188","구포2차봄여름가을겨울","50.3900","202506","10","17,500","-","13","개인","개인","2019","가람로 32","-","중개거래","부산 북구","-"
"2622","부산광역시 해운대구 반여동","1691","1691","0000","센텀KCC스위첸","84.6100","202506","10","64,000","-","13","개인","개인","2022","반여로 42","-","중개거래","부산 해운대구","-"
"2623","부산광역시 중구 영주동","92","0092","0000","동아(92-0)","82.4500","202506","10","17,500","-","6","개인","개인","1998","영주로 73","-","중개거래","부산 중구","-"
"2624","부산광역시 해운대구 재송동","1182-1","1182","0001","장산동국","84.9500","202506","10","15,500","102","13","개인","개인","1993","재송2로 91","-","직거래","-","25.06.10"
"2625","부산광역시 해운대구 우동","1407","1407","0000","해운대두산위브더제니스","111.0700","202506","10","130,000","-","14","개인","개인","2011","마린시티2로 33","-","중개거래","부산 해운대구","-"
"2626","부산광역시 해운대구 우동","1407","1407","0000","해운대두산위브더제니스","157.0176","202506","10","240,000","-","47","개인","개인","2011","마린시티2로 33","-","중개거래","부산 해운대구","-"
"2627","부산광역시 해운대구 우동","1527","1527","0000","해운대자이1단지","59.5260","202506","10","77,900","-","13","개인","개인","2013","해운대로 435","-","중개거래","부산 해운대구","-"
"2628","부산광역시 해운대구 우동","1553","1553","0000","해운대센텀미진이지비아아파트","84.9971","202506","10","77,400","-","29","개인","개인","2020","해운대로394번길 17","-","중개거래","부산 해운대구","-"
"2629","부산광역시 해운대구 중동","1818","1818","0000","해운대힐스테이트위브","134.3188","202506","10","120,000","-","32","개인","개인","2015","좌동순환로433번길 30","-","중개거래","부산 해운대구","-"
"2630","부산광역시 해운대구 중동","1818","1818","0000","해운대힐스테이트위브","153.5704","202506","10","134,000","-","33","개인","개인","2015","좌동순환로433번길 30","20250701","중개거래","부산 수영구, 부산 중구","-"
"2631","부산광역시 해운대구 중동","1818","1818","0000","해운대힐스테이트위브","59.9619","202506","10","35,500","-","2","개인","개인","2015","좌동순환로433번길 30","-","중개거래","부산 남구","-"
"2632","부산광역시 해운대구 중동","1839","1839","0000","롯데캐슬스타","84.9177","202506","10","101,500","-","24","개인","개인","2020","중동2로34번길 15","20250623","중개거래","부산 해운대구","-"
"2633","부산광역시 해운대구 중동","1839","1839","0000","롯데캐슬스타","84.9177","202506","10","101,500","-","24","개인","개인","2020","중동2로34번길 15","20250625","중개거래","부산 해운대구","-"
"2634","부산광역시 해운대구 중동","1839","1839","0000","롯데캐슬스타","84.9177","202506","10","101,500","-","24","개인","개인","2020","중동2로34번길 15","-","중개거래","부산 해운대구","-"
"2635","부산광역시 해운대구 중동","1843","1843","0000","해운대경동리인뷰1차","84.4955","202506","10","107,000","-","33","개인","개인","2021","달맞이길 23","-","중개거래","부산 해운대구","-"
"2636","부산광역시 해운대구 좌동","1300","1300","0000","롯데3차","59.6000","202506","10","36,000","-","14","개인","개인","1997","세실로 138","-","중개거래","부산 해운대구","-"
"2637","부산광역시 사하구 당리동","345-12","0345","0012","대동아람아파트","74.0500","202506","10","8,000","가","2","개인","개인","1981","승학로 115","-","직거래","-","25.07.04"
"2638","부산광역시 사하구 하단동","1217-1","1217","0001","하단동에스케이뷰","124.2312","202506","10","57,000","-","17","개인","개인","2004","하신번영로 400","-","중개거래","부산 사하구","-"
"2639","부산광역시 사하구 하단동","870-98","0870","0098","지오빌1(A동)","84.9300","202506","10","25,000","-","7","개인","개인","2003","하신중앙로313번길 84","-","중개거래","부산 사하구","-"
"2640","부산광역시 사하구 신평동","206-1","0206","0001","신평럭키무지개타운","58.6200","202506","10","9,500","4","1","개인","기타","1990","신산북로43번길 43","-","직거래","-","25.06.18"
"2641","부산광역시 사하구 다대동","1624","1624","0000","다대동롯데캐슬몰운대","59.9115","202506","10","18,000","201","11","개인","개인","2007","다대낙조2길 100","-","중개거래","부산 사하구","25.06.20"
"2642","부산광역시 사하구 다대동","1670","1670","0000","다대롯데캐슬블루","101.8535","202506","10","43,800","-","3","개인","개인","2014","다송로 23","-","중개거래","부산 사하구","-"
"2643","부산광역시 사하구 다대동","120-10","0120","0010","삼환","59.7600","202506","10","16,000","203","20","개인","개인","1996","다대로429번길 20","-","중개거래","부산 사하구","25.06.19"
"2644","부산광역시 사하구 다대동","120-1","0120","0001","다대포현대","78.3000","202506","10","20,500","104","13","개인","개인","1993","다대로 473","-","중개거래","부산 사하구","25.07.01"
"2645","부산광역시 금정구 남산동","21-8","0021","0008","나경위너스","57.8320","202506","10","19,000","-","11","개인","개인","2018","팔송로7번길 11","-","중개거래","부산 금정구","-"
"2646","부산광역시 금정구 장전동","521-62","0521","0062","금정산한신","84.6450","202506","10","18,000","-","7","개인","개인","1997","소정로 39","-","중개거래","부산 금정구","-"
"2647","부산광역시 금정구 부곡동","244-7","0244","0007","대우","59.9300","202506","10","36,000","-","19","개인","개인","1999","부산대학로 10","-","중개거래","부산 금정구","-"
"2648","부산광역시 금정구 서동","207-3","0207","0003","(207-3)","45.9000","202506","10","11,000","-","11","개인","법인","2017","서동로 193-18","-","직거래","-","25.07.07"
"2649","부산광역시 강서구 명지동","3243","3243","0000","엘크루블루오션","147.9700","202506","10","75,000","-","9","개인","개인","2012","명지오션시티6로 33","-","중개거래","부산 강서구","-"
"2650","부산광역시 강서구 명지동","3236","3236","0000","명지오션시티한신휴플러스","84.9900","202506","10","31,000","-","8","개인","법인","2014","명지오션시티1로 155","-","직거래","-","-"
"2651","부산광역시 강서구 명지동","3354","3354","0000","명지1차 금강펜테리움 센트럴파크","61.2559","202506","10","34,900","-","12","개인","개인","2015","명지국제5로 59","20250619","중개거래","부산 강서구","-"
"2652","부산광역시 강서구 명지동","3354","3354","0000","명지1차 금강펜테리움 센트럴파크","61.2559","202506","10","34,900","-","12","개인","개인","2015","명지국제5로 59","-","중개거래","부산 강서구","-"
"2653","부산광역시 강서구 명지동","3594","3594","0000","더샵명지퍼스트월드2단지","113.9349","202506","10","84,500","-","10","개인","개인","2020","명지국제7로 37","-","중개거래","부산 강서구","-"
"2654","부산광역시 강서구 명지동","3595-3","3595","0003","더샵명지퍼스트월드3단지","80.7864","202506","10","54,500","-","6","개인","개인","2020","명지국제2로 41","-","중개거래","부산 강서구","-"
"2655","부산광역시 연제구 거제동","139-1","0139","0001","벽산이-메타폴리스","84.4900","202506","10","39,000","-","15","개인","개인","2005","온천천공원길 4","-","중개거래","부산 연제구","-"
"2656","부산광역시 연제구 거제동","139-1","0139","0001","벽산이-메타폴리스","84.4200","202506","10","37,500","-","19","개인","개인","2005","온천천공원길 4","-","중개거래","부산 연제구","-"
"2657","부산광역시 연제구 거제동","1468-1","1468","0001","거제동월드메르디앙","84.9953","202506","10","62,900","-","14","개인","개인","2005","거제천로 233","-","중개거래","부산 연제구","-"
"2658","부산광역시 연제구 거제동","1468-1","1468","0001","거제동월드메르디앙","84.9171","202506","10","61,000","-","21","개인","개인","2005","거제천로 233","-","중개거래","부산 연제구","-"
"2659","부산광역시 연제구 거제동","1519","1519","0000","거제센트럴자이","84.9950","202506","10","72,500","-","28","개인","개인","2018","법원북로 93","-","중개거래","부산 금정구, 부산 연제구","-"
"2660","부산광역시 연제구 거제동","1519","1519","0000","거제센트럴자이","59.9635","202506","10","59,000","-","13","개인","개인","2018","법원북로 93","20250701","중개거래","부산 금정구, 부산 연제구","-"
"2661","부산광역시 연제구 거제동","1519","1519","0000","거제센트럴자이","59.9635","202506","10","59,000","-","13","개인","개인","2018","법원북로 93","-","중개거래","부산 금정구, 부산 연제구","-"
"2662","부산광역시 연제구 거제동","1536","1536","0000","레이카운티(1단지)","84.9823","202506","10","95,000","-","10","개인","개인","2024","아시아드대로 39","-","중개거래","부산 연제구","-"
"2663","부산광역시 연제구 거제동","129-1","0129","0001","한양","84.8100","202506","10","51,500","-","7","개인","개인","1985","중앙대로1226번길 4","-","중개거래","부산 연제구","-"
"2664","부산광역시 연제구 거제동","1475","1475","0000","쌍용","59.9910","202506","10","48,000","103","2","개인","개인","2002","법원북로 13","-","중개거래","부산 동래구","25.06.16"
"2665","부산광역시 연제구 연산동","1361-9","1361","0009","시청역SKVIEW","122.8480","202506","10","55,500","-","32","개인","개인","2018","중앙대로1043번길 34","-","중개거래","부산 연제구","-"
"2666","부산광역시 연제구 연산동","2341","2341","0000","연제롯데캐슬데시앙","59.9100","202506","10","57,000","-","20","개인","개인","2018","월드컵대로 55","-","중개거래","부산 연제구","-"
"2667","부산광역시 연제구 연산동","2341","2341","0000","연제롯데캐슬데시앙","84.8300","202506","10","68,000","-","18","개인","개인","2018","월드컵대로 55","-","중개거래","부산 연제구","-"
"2668","부산광역시 연제구 연산동","2341","2341","0000","연제롯데캐슬데시앙","84.8300","202506","10","68,000","-","18","개인","개인","2018","월드컵대로 55","20250610","중개거래","부산 연제구","-"
"2669","부산광역시 연제구 연산동","2352","2352","0000","연산더샵","74.9041","202506","10","56,200","-","6","개인","개인","2019","연수로 130","-","중개거래","부산 수영구, 부산 연제구","-"
"2670","부산광역시 수영구 수영동","541","0541","0000","현대","68.7600","202506","10","64,500","-","1","개인","개인","1988","수영로741번길 20","-","중개거래","부산 수영구","-"
"2671","부산광역시 수영구 민락동","778","0778","0000","센텀비스타동원","84.8264","202506","10","79,500","-","9","개인","개인","2017","수영로 754","20250623","중개거래","부산 수영구","-"
"2672","부산광역시 수영구 민락동","778","0778","0000","센텀비스타동원","84.8264","202506","10","79,500","-","9","개인","개인","2017","수영로 754","-","중개거래","부산 수영구","-"
"2673","부산광역시 수영구 남천동","10-14","0010","0014","남천알파타워","34.7450","202506","10","14,000","-","5","개인","개인","2013","광남로10번길 15-8","-","중개거래","부산 수영구","-"
"2674","부산광역시 수영구 남천동","613","0613","0000","남천자이","59.9884","202506","10","85,000","-","10","개인","개인","2023","남천동로 46","-","중개거래","부산 수영구","-"
"2675","부산광역시 수영구 남천동","556-3","0556","0003","뉴비치","42.9300","202506","10","55,000","-","13","개인","개인","1987","광안해변로15번길 68","-","중개거래","부산 수영구","-"
"2676","부산광역시 수영구 남천동","148-4","0148","0004","삼익비치","60.8300","202506","10","87,000","-","7","개인","개인","1979","광안해변로 100","-","중개거래","부산 남구, 부산 수영구","-"
"2677","부산광역시 사상구 모라동","1361","1361","0000","모라동원타운","59.7000","202506","10","15,500","-","2","개인","개인","1989","백양대로 879","-","중개거래","부산 사상구","-"
"2678","부산광역시 사상구 모라동","1362","1362","0000","우신모라","78.8400","202506","10","16,500","-","9","개인","개인","1992","백양대로 880","-","중개거래","부산 사상구","-"
"2679","부산광역시 사상구 괘법동","516-3","0516","0003","괘법한신2","115.0200","202506","10","38,000","-","11","개인","개인","1998","낙동대로1210번길 33","-","중개거래","부산 사상구","-"
"2680","부산광역시 사상구 주례동","1010-3","1010","0003","벽산신화","84.5100","202506","10","18,000","-","11","개인","개인","1993","백양대로 515","-","중개거래","부산 사상구","-"
"2681","부산광역시 기장군 기장읍 교리","367-1","0367","0001","이진캐스빌블루2차","68.6835","202506","10","31,000","203","8","개인","개인","2011","차성로 452","-","중개거래","부산 기장군","25.06.24"
"2682","부산광역시 기장군 일광읍 삼성리","783","0783","0000","일광자이푸르지오1단지","63.9811","202506","10","36,300","-","3","개인","개인","2020","해빛로 39-15","-","중개거래","부산 기장군","-"
"2683","부산광역시 금정구 구서동","413-2","0413","0002","대보드림채","70.5643","202506","09","30,000","-","19","개인","개인","2018","수림로72번길 160","-","직거래","-","25.06.12"
"2684","부산광역시 연제구 연산동","1873-30","1873","0030","한독","81.1500","202506","09","19,800","-","1","개인","개인","1979","봉수로 15","-","중개거래","부산 연제구","-"
"2685","부산광역시 해운대구 반여동","1600-1","1600","0001","그린파크","43.7200","202506","09","13,000","5호동","5","개인","개인","1988","재반로270번길 13","-","중개거래","부산 해운대구","25.06.20"
"2686","부산광역시 해운대구 반여동","1199-11","1199","0011","센텀대림","59.9900","202506","09","22,000","-","12","개인","개인","1996","선수촌로 95","-","중개거래","부산 해운대구","-"
"2687","부산광역시 해운대구 반여동","1291-1414","1291","1414","에덴동산타운","83.5800","202506","09","14,300","-","11","개인","개인","1993","재반로212번길 45","-","중개거래","부산 해운대구","-"
"2688","부산광역시 수영구 광안동","529","0529","0000","비치-그린아파트","84.9000","202506","09","32,700","108","4","개인","개인","1996","광일로 49","-","중개거래","부산 수영구","25.07.04"
"2689","부산광역시 수영구 광안동","529","0529","0000","비치-그린아파트","59.7600","202506","09","24,200","102","17","개인","개인","1996","광일로 49","-","중개거래","부산 수영구","25.06.30"
"2690","부산광역시 연제구 연산동","1637-1","1637","0001","동서하이빌","71.7466","202506","09","33,000","102","10","개인","개인","2003","연제로8번길 75","-","중개거래","부산 연제구","25.07.01"
"2691","부산광역시 동래구 복천동","446-1","0446","0001","동래복천현대","84.9000","202506","09","32,300","-","17","개인","개인","1996","복천로5번길 31","-","중개거래","부산 동래구","-"
"2692","부산광역시 강서구 지사동","1186","1186","0000","협성·DS엘리시안","59.9328","202506","09","14,200","-","15","개인","개인","2015","과학산단로306번길 10","-","중개거래","부산 강서구","-"
"2693","부산광역시 강서구 지사동","1186","1186","0000","협성·DS엘리시안","84.8806","202506","09","24,500","-","4","개인","개인","2015","과학산단로306번길 10","-","중개거래","부산 강서구","-"
"2694","부산광역시 기장군 기장읍 서부리","101","0101","0000","서부주공","59.9200","202506","09","19,600","-","10","개인","개인","2001","차성서로 123","-","중개거래","부산 기장군","-"
"2695","부산광역시 서구 암남동","778","0778","0000","e편한세상송도더퍼스트비치","59.9440","202506","09","41,500","-","7","개인","개인","2024","충무대로21번길 9","-","중개거래","부산 서구, 부산 영도구","-"
"2696","부산광역시 서구 암남동","778","0778","0000","e편한세상송도더퍼스트비치","59.9440","202506","09","41,500","-","7","개인","개인","2024","충무대로21번길 9","20250620","중개거래","부산 서구","-"
"2697","부산광역시 서구 암남동","778","0778","0000","e편한세상송도더퍼스트비치","84.8430","202506","09","53,500","104동","2","개인","개인","2024","충무대로21번길 9","-","중개거래","부산 서구","25.06.17"
"2698","부산광역시 해운대구 재송동","1302","1302","0000","센텀피오레1차","84.9446","202506","09","44,700","-","4","개인","개인","2005","수영강변대로 382","-","중개거래","부산 해운대구","-"
"2699","부산광역시 해운대구 재송동","1197","1197","0000","더샵센텀파크2차","100.9450","202506","09","114,500","-","44","개인","개인","2005","센텀중앙로 142","-","중개거래","부산 해운대구","-"
"2700","부산광역시 해운대구 재송동","1197","1197","0000","더샵센텀파크2차","84.6528","202506","09","89,000","-","5","개인","개인","2005","센텀중앙로 142","-","중개거래","부산 해운대구","-"
"2701","부산광역시 해운대구 재송동","380-1","0380","0001","센텀동부센트레빌","84.9885","202506","09","48,400","-","3","개인","개인","2006","해운대로161번길 12","-","중개거래","부산 해운대구","-"
"2702","부산광역시 해운대구 재송동","939-2","0939","0002","센텀이편한세상","73.4050","202506","09","55,400","-","5","개인","개인","2006","해운대로76번길 55","-","중개거래","부산 해운대구","-"
"2703","부산광역시 사하구 다대동","948-1","0948","0001","조성","49.8700","202506","09","5,100","3호","5","개인","개인","1990","윤공단로17번길 103","-","중개거래","부산 사하구","25.07.01"
"2704","부산광역시 사하구 다대동","94-2","0094","0002","국제그린","45.5000","202506","09","7,000","1","13","개인","개인","1995","다대로381번길 75","-","중개거래","부산 사하구","25.06.20"
"2705","부산광역시 사하구 다대동","1624","1624","0000","다대동롯데캐슬몰운대","106.0640","202506","09","38,500","-","14","개인","개인","2007","다대낙조2길 100","-","중개거래","부산 사하구","-"
"2706","부산광역시 중구 보수동1가","산3-148","0003","0148","시영","36.3600","202506","09","1,700","3호","3","개인","개인","1969","망양로319번길 24","-","직거래","-","25.06.16"
"2707","부산광역시 동래구 낙민동","77-1","0077","0001","한일유앤아이","105.1831","202506","09","54,100","-","20","개인","개인","2007","온천천로339번길 28","-","중개거래","부산 동래구","-"
"2708","부산광역시 동래구 명륜동","753","0753","0000","쌍용예가","59.7724","202506","09","47,000","-","9","개인","개인","2007","동래로 53","-","중개거래","부산 동래구","-"
"2709","부산광역시 사하구 장림동","532","0532","0000","벽산아파트","62.4600","202506","09","7,700","3동","5","개인","개인","1992","장평로41번길 19","-","중개거래","부산 사하구","25.06.30"
"2710","부산광역시 해운대구 우동","1405-1","1405","0001","마린시티자이","84.7798","202506","09","143,500","-","44","개인","개인","2019","마린시티1로 9","-","중개거래","부산 해운대구","-"
"2711","부산광역시 해운대구 우동","1434","1434","0000","선프라자","100.0700","202506","09","56,500","-","15","개인","개인","1995","마린시티3로 1","-","중개거래","부산 해운대구","-"
"2712","부산광역시 수영구 망미동","1154","1154","0000","이편한세상1차","84.9357","202506","09","49,200","-","19","개인","개인","2004","좌수영로 176","-","중개거래","부산 수영구, 부산 연제구","-"
"2713","부산광역시 해운대구 중동","1818","1818","0000","해운대힐스테이트위브","102.3162","202506","09","77,500","-","37","개인","개인","2015","좌동순환로433번길 30","-","중개거래","부산 해운대구","-"
"2714","부산광역시 영도구 동삼동","510-33","0510","0033","국제마마뉴비치타운","85.7600","202506","09","17,500","-","6","개인","개인","1995","중리로 32","-","중개거래","부산 영도구","-"
"2715","부산광역시 사하구 장림동","1154","1154","0000","두산위브더제니스센트럴사하","84.9597","202506","09","48,310","-","17","개인","공공기관","2024","장림로 199","-","중개거래","부산 사하구","-"
"2716","부산광역시 부산진구 초읍동","676","0676","0000","포레나부산초읍","39.1654","202506","09","23,000","-","12","개인","법인","2020","초연로 6","-","직거래","-","-"
"2717","부산광역시 부산진구 초읍동","676","0676","0000","포레나부산초읍","72.9082","202506","09","45,000","-","13","개인","개인","2020","초연로 6","-","중개거래","부산 부산진구","-"
"2718","부산광역시 해운대구 좌동","1321","1321","0000","벽산1","84.9900","202506","09","68,800","-","7","개인","개인","1996","대천로 205","-","중개거래","부산 해운대구","-"
"2719","부산광역시 동래구 온천동","1841","1841","0000","두비앙에코힐아파트","59.6946","202506","09","22,000","-","19","개인","개인","2019","쇠미로121번길 91","-","중개거래","부산 동래구","-"
"2720","부산광역시 부산진구 가야동","56-2","0056","0002","한신센타뷰","73.5700","202506","09","22,000","-","10","개인","개인","2002","가야대로 597","-","중개거래","부산 부산진구","-"
"2721","부산광역시 동래구 온천동","1850","1850","0000","동래3차SKVIEW","59.9770","202506","09","47,200","-","29","개인","개인","2021","온천장로65번길 9","-","중개거래","부산 동래구, 부산 해운대구","-"
"2722","부산광역시 동래구 온천동","1853","1853","0000","동래래미안아이파크","84.9928","202506","09","83,800","-","4","개인","개인","2022","금정마을로 150","-","중개거래","부산 동래구, 부산 북구","-"
"2723","부산광역시 동래구 온천동","1853","1853","0000","동래래미안아이파크","59.9865","202506","09","69,500","-","15","개인","개인","2022","금정마을로 150","-","중개거래","부산 기장군, 부산 동래구","-"
"2724","부산광역시 동래구 온천동","1853","1853","0000","동래래미안아이파크","75.5206","202506","09","75,200","-","2","개인","개인","2022","금정마을로 150","-","중개거래","부산 동래구","-"
"2725","부산광역시 동래구 온천동","1680","1680","0000","동부현대","84.8500","202506","09","18,000","1호","4","개인","개인","1995","쇠미로129번길 86","-","중개거래","부산 동래구","25.07.01"
"2726","부산광역시 해운대구 좌동","1445","1445","0000","삼환","59.7600","202506","09","28,300","-","19","개인","개인","1998","좌동순환로299번길 22","-","중개거래","부산 해운대구","-"
"2727","부산광역시 동래구 사직동","1019","1019","0000","삼환나우빌","84.9805","202506","09","43,500","-","15","개인","개인","2010","쇠미로 72","-","중개거래","부산 동래구","-"
"2728","부산광역시 기장군 정관읍 용수리","1318","1318","0000","정관협성르네상스타운","101.3160","202506","09","39,700","-","7","개인","개인","2013","정관4로 68","-","중개거래","부산 기장군","-"
"2729","부산광역시 기장군 정관읍 용수리","1336","1336","0000","이진캐스빌","84.9281","202506","09","39,000","-","3","개인","개인","2014","정관로 545","-","중개거래","부산 기장군","-"
"2730","부산광역시 기장군 정관읍 용수리","1275","1275","0000","정관양우내안愛","59.9983","202506","09","19,000","-","7","개인","개인","2016","정관5로 144","-","중개거래","부산 기장군","-"
"2731","부산광역시 강서구 지사동","1186","1186","0000","협성·DS엘리시안","59.9931","202506","09","13,000","114","2","개인","개인","2015","과학산단로306번길 10","-","중개거래","부산 강서구","25.06.16"
"2732","부산광역시 동래구 사직동","1058","1058","0000","쌍용더플래티넘사직아시아드아파트","84.5907","202506","09","95,000","-","31","개인","개인","2020","아시아드대로134번길 14","-","중개거래","부산 동래구, 부산 연제구","-"
"2733","부산광역시 기장군 정관읍 방곡리","380","0380","0000","가화만사성정관타운","59.9567","202506","09","18,000","105","6","개인","개인","2014","방곡로 39","-","중개거래","부산 기장군","25.06.24"
"2734","부산광역시 사상구 주례동","955-2","0955","0002","주례청구","122.8000","202506","09","33,500","-","13","개인","개인","2002","백양대로494번길 38","20250620","중개거래","부산 사상구","-"
"2735","부산광역시 사상구 주례동","57-17","0057","0017","팍스타운","70.2715","202506","09","22,500","-","12","개인","개인","2018","가야대로378번길 1","-","중개거래","부산 사상구","-"
"2736","부산광역시 부산진구 범천동","1054","1054","0000","서면이-편한세상","84.6590","202506","09","40,000","102동","19","개인","개인","2006","가야대로 702","-","직거래","-","25.06.27"
"2737","부산광역시 사하구 괴정동","213-6","0213","0006","극동스타클래스","84.9151","202506","09","31,000","-","11","개인","개인","2007","대티로1번길 22","-","중개거래","부산 사하구","-"
"2738","부산광역시 사상구 괘법동","984","0984","0000","센트럴스타힐스","59.9112","202506","09","37,000","-","13","개인","개인","2022","사상로223번길 23","-","중개거래","부산 사상구","-"
"2739","부산광역시 사하구 신평동","669","0669","0000","사하뷰웰","84.7400","202506","09","24,700","106동","8","개인","개인","2016","신산북로43번길 59","-","중개거래","부산 사하구","25.07.02"
"2740","부산광역시 연제구 연산동","2307","2307","0000","부산센텀푸르지오","74.6236","202506","09","42,500","-","9","개인","개인","2015","고분로 280","-","중개거래","부산 연제구","-"
"2741","부산광역시 남구 대연동","1872","1872","0000","대연롯데캐슬레전드1단지","84.9500","202506","09","67,000","105동","21","개인","개인","2018","수영로 135","-","중개거래","부산 남구","25.06.30"
"2742","부산광역시 남구 대연동","1872","1872","0000","대연롯데캐슬레전드1단지","100.9500","202506","09","83,300","-","15","개인","개인","2018","수영로 135","-","중개거래","부산 남구","-"
"2743","부산광역시 사상구 덕포동","793","0793","0000","덕포경동메르빌","74.0038","202506","09","26,500","-","8","개인","개인","2013","덕상로 8-37","-","중개거래","부산 사상구","-"
"2744","부산광역시 사하구 괴정동","1295","1295","0000","힐스테이트사하역","84.9210","202506","09","62,000","-","12","개인","개인","2022","괴정로 166","-","중개거래","부산 사하구","-"
"2745","부산광역시 남구 용호동","776-12","0776","0012","롯데캐슬아인스","84.8980","202506","09","32,000","-","18","개인","개인","2007","용호로231번길 62","-","중개거래","부산 남구","-"
"2746","부산광역시 사하구 괴정동","342-3","0342","0003","현대신델라","96.8250","202506","09","21,400","-","1","개인","개인","1989","낙동대로 106","-","중개거래","부산 사하구","25.06.11"
"2747","부산광역시 부산진구 전포동","587","0587","0000","서면롯데캐슬스카이","72.2103","202506","09","51,000","-","27","개인","개인","2004","전포대로275번길 20","-","중개거래","부산 부산진구","-"
"2748","부산광역시 사하구 장림동","84-1","0084","0001","신우림","84.3300","202506","09","12,500","-","1","개인","개인","2001","다대로227번길 15","-","중개거래","부산 사하구","-"
"2749","부산광역시 사하구 하단동","511-24","0511","0024","하단지음주상복합","40.1613","202506","09","18,500","-","8","개인","개인","2019","낙동대로 499","-","중개거래","부산 사하구","-"
"2750","부산광역시 남구 용호동","944","0944","0000","오륙도에스케이뷰","123.3070","202506","09","54,000","-","10","개인","개인","2008","오륙도로 85","20250609","중개거래","부산 남구","-"
"2751","부산광역시 남구 용호동","944","0944","0000","오륙도에스케이뷰","123.3070","202506","09","54,000","103","10","개인","개인","2008","오륙도로 85","-","중개거래","부산 남구","25.07.04"
"2752","부산광역시 남구 문현동","1244","1244","0000","문현경동리인아파트","79.9680","202506","09","40,000","102동","8","개인","개인","2020","문현로 36-1","-","중개거래","부산 남구","25.07.01"
"2753","부산광역시 사상구 모라동","203","0203","0000","모라벽산","59.8800","202506","09","14,600","-","14","개인","개인","2001","백양대로934번길 84","-","중개거래","부산 사상구","-"
"2754","부산광역시 사상구 모라동","1380","1380","0000","사상구남역동원로얄듀크","74.6728","202506","09","35,000","105동","8","개인","개인","2019","백양대로934번길 94","-","중개거래","부산 사상구","25.07.07"
"2755","부산광역시 북구 금곡동","1898","1898","0000","화명한일유앤아이","83.5000","202506","09","33,000","112","12","개인","개인","2002","화명신도시로 194","-","중개거래","부산 북구","25.06.18"
"2756","부산광역시 사하구 하단동","1217-1","1217","0001","하단동에스케이뷰","84.9814","202506","09","35,000","-","15","개인","개인","2004","하신번영로 400","-","중개거래","부산 금정구, 부산 사하구","-"
"2757","부산광역시 사하구 하단동","1217-1","1217","0001","하단동에스케이뷰","84.7737","202506","09","34,700","-","24","개인","개인","2004","하신번영로 400","-","중개거래","부산 강서구, 부산 사하구","-"
"2758","부산광역시 금정구 부곡동","971","0971","0000","삼한사랑채","61.2164","202506","09","23,500","-","6","개인","개인","2015","동현로47번길 22","-","중개거래","부산 금정구","-"
"2759","부산광역시 금정구 부곡동","981","0981","0000","삼한골든뷰에듀스테이션","59.9461","202506","09","51,000","-","22","개인","개인","2021","중앙대로1629번길 16","-","중개거래","부산 금정구","-"
"2760","부산광역시 북구 화명동","1150","1150","0000","동원로얄듀크","124.5622","202506","09","42,000","-","9","개인","개인","2004","금곡대로 228","-","중개거래","부산 북구","-"
"2761","부산광역시 북구 화명동","1150","1150","0000","동원로얄듀크","84.9949","202506","09","32,000","102","18","개인","개인","2004","금곡대로 228","-","중개거래","부산 북구","25.06.30"
"2762","부산광역시 금정구 부곡동","235-5","0235","0005","우신뉴타운","59.8200","202506","09","24,800","-","12","개인","개인","1995","중앙대로1667번길 8","-","중개거래","부산 금정구","-"
"2763","부산광역시 수영구 남천동","171","0171","0000","우성보라","136.1800","202506","09","53,000","-","1","개인","개인","1989","수영로408번길 55","-","중개거래","부산 남구","-"
"2764","부산광역시 수영구 남천동","148-4","0148","0004","삼익비치","41.5200","202506","09","67,000","207","7","개인","개인","1982","광안해변로 100","-","중개거래","부산 수영구","25.07.03"
"2765","부산광역시 수영구 남천동","148-4","0148","0004","삼익비치","73.9200","202506","09","94,000","-","9","개인","개인","1982","광안해변로 100","-","중개거래","부산 수영구","-"
